id,ownerAgencyName,name,applications,projectStatus,businessValue,projectRisk,lifecycleCustom:plan,lifecycleCustom:phaseIn,lifecycleCustom:phaseOut,lifecycleCustom:endOfLife,lifecycleCustom:actualCompletion
d34043ad-c2c4-4f71-a8f7-baf54e00d618,Land & Natural Resources (Dept) / Historic Preservation Division (SHPD),Historic Preservation Integrated Management Information System Phase II,Historic Preservation Integrated Management System,,,,,,,,
a0d348f0-684f-488e-a39b-0d3fd2227434,Land & Natural Resources (Dept) / Historic Preservation Division (SHPD),Historic Preservation Integrated Management System Phase I,,,,,,,,,
fa2dd80d-4968-444c-b0c0-074c5b0d8456,Land & Natural Resources (Dept) / ITSO,Data Storage Array,,,,,,,,,
452dba30-c933-4efe-9ce8-f61e7cc5906e,Land & Natural Resources (Dept) / ITSO,Hardware FY19,,,,,,,,,
817a76c8-0495-4a5b-a06c-03ac2ebefd44,Land & Natural Resources (Dept) / ITSO,Hardware FY20,,,,,,,,,
46f8a8cd-80e5-41f0-a9be-3c053c507e51,Land & Natural Resources (Dept) / ITSO,"Hardware, software and services FY18",,,,,,,,,
876bc4db-9e1d-4067-9c7b-7b24ccc40dca,Land & Natural Resources (Dept) / ITSO,Services FY19,,,,,,,,,
54b87814-c47e-492a-8319-6104138917dc,Land & Natural Resources (Dept) / ITSO,Services FY20,,,,,,,,,
f99ef92b-7266-4be7-882b-58bab97af9d2,Land & Natural Resources (Dept) / ITSO,Software Licenses FY19,,,,,,,,,
6ec29f56-3ca3-4ab4-aafc-3d854d4e6838,Land & Natural Resources (Dept) / ITSO,Software Licenses FY20,,,,,,,,,
950ff771-2a8e-46d4-bb8a-1a0f9c6ab51d,Land & Natural Resources (Dept) / Land Division (LAND),Land Division Public Land Trust Information System Public Version,Public Land Trust Information System;State Land Information Management System,,,,,,,,
6a842ecb-e48f-483c-b9e9-757ead08d7b5,Land & Natural Resources (Dept) / Land Division (LAND),Land Division State Land Information Management System 2.0,State Land Information Management  System 2.0 (Voyager),,,,,,,,
9e9809e8-4cfa-4720-89f1-0a0f1c8adcc4,Public Safety (Dept) / Administration Division (PSD),AAFES Telecommunication Modernization Upgrade,,,,,,,,,
6637eed3-d8c8-4de5-bf00-cc43c10a9b8f,Public Safety (Dept) / Administration Division (PSD),ASO / ITS Bandwidth Upgrade for ISC,,,significantBusinessBenefit,,,,,,
3751818a-fd68-4ae7-9eae-f7211baf6956,Public Safety (Dept) / Administration Division (PSD),ASO / ITS Content Management System,,,,,,,,,
77056623-b903-473a-bcef-dc6617d43519,Public Safety (Dept) / Administration Division (PSD),Bandwidth upgrade,,,significantBusinessBenefit,,,,,,
49e8afe0-70b5-4ce2-b517-defb9c0a357c,Public Safety (Dept) / Administration Division (PSD),Convert backlog G1 for HiPay,,yellow,significantBusinessBenefit,highProjectRisk,2019-11-01,,,,
47c0f712-232e-4ce7-b88e-756e9872776e,Public Safety (Dept) / Administration Division (PSD),Corrections Collaboration System,Corrections Collaboration System,,significantBusinessBenefit,highProjectRisk,,,,,
cb57f9fe-9cd6-43df-920c-2dec3cdea633,Public Safety (Dept) / Administration Division (PSD),HawaiiPay Project Kiosks,,,,,,,,,
b7507013-ada8-4f19-8f6f-b370839b70fc,Public Safety (Dept) / Administration Division (PSD),Health Care Cloud Service,,,largeBusinessBenefit,moderateProjectRisk,,,,,
1be549af-e645-4a46-8694-b3a9a3d6b20a,Public Safety (Dept) / Administration Division (PSD),LOAFER Corrections,,,,,,,,,
441d11ce-ba11-4953-9d9a-45917cbb4039,Public Safety (Dept) / Administration Division (PSD),Modification to track restitution amounts.,,,,,,,,,
ae10d405-f078-4621-bc3d-6448a6ebd2ed,Public Safety (Dept) / Administration Division (PSD),Network Equipment Maintenace,,,,,,,,,
156ee205-f947-441c-9221-fd39af2d1f69,Public Safety (Dept) / Administration Division (PSD),NGN connection,,,,,,,,,
72580a4d-2e56-484e-b0f7-09fa380f3d33,Public Safety (Dept) / Administration Division (PSD),Oceanic - iNet connection,,,,,,,,,
5e98551f-235b-43a5-8811-938013126409,Public Safety (Dept) / Administration Division (PSD),PC Lifecycle,,,largeBusinessBenefit,,,,,,
e3527a4e-4090-4a21-a400-828b15011d44,Public Safety (Dept) / Administration Division (PSD),PSD - Server Replacement,1099 Reporting;FIS;Inmate Trust Account System,green,significantBusinessBenefit,lowProjectRisk,2020-05-01,,,,
7b429c94-7b8d-4567-8878-881ba1ce52b7,Public Safety (Dept) / Administration Division (PSD),Research - Data Infrastructure Improvement Project,,,,,,,,,
adc0d4dd-0557-4ba0-bee1-064db998de79,Public Safety (Dept) / Corrections Division,$Corrections - eClinical Works,,,largeBusinessBenefit,,,,,,
6688c3ff-321a-4ff6-9dc0-034b93d031db,Public Safety (Dept) / Corrections Division,$Statewide Automated Victim Information Notification (SAVIN),,,largeBusinessBenefit,,,,,,
21620ce3-0af0-4715-b46f-3bc2eadd505a,Public Safety (Dept) / Corrections Division,Corrections - Inmate Trust Account System (ITA),Inmate Trust Account System,,significantBusinessBenefit,,,,,,
960444de-ff24-467b-a858-26fb23f24078,Public Safety (Dept) / Corrections Division,Corrections - Intake Service Center System,Intake Service Center System,,,,,,,,
5d6775bc-5e61-455a-8af3-ab39a10251b0,Public Safety (Dept) / Corrections Division,Corrections - Time & Attendance – Adult Correction Officer Scheduling,,,significantBusinessBenefit,,,,,,
7607f7fc-9496-451b-b202-9fec69df9a75,Public Safety (Dept) / Corrections Division,Corrections Visitation,,,,,,,,,
02daa3af-2603-4844-abdc-6d98d5591f2a,Public Safety (Dept) / Corrections Division,HCCC and Hale Nani - Network Refresh / Telephone Upgrade,,green,significantBusinessBenefit,lowProjectRisk,2017-06-27,2019-07-01,,,
24ca7989-e231-49f3-90f8-f77d19ecaf0a,Public Safety (Dept) / Corrections Division,Motorola,,,,,,,,,
cf086e71-20f0-4232-91b6-18c46280f367,Public Safety (Dept) / Corrections Division,"Network Refresh - Kulani Correctional Facility, KCF",,green,significantBusinessBenefit,lowProjectRisk,,,,,
2505d062-4678-41ea-987e-9b9695414489,Public Safety (Dept) / Corrections Division,Waiawa Kashbox Move,,,,,,,,,
77c276ce-093f-49bb-bd07-f802a7bb7f84,Public Safety (Dept) / Hawaii Paroling Authority,HPA database,,,littleBusinessBenefit,,,,,,
f4da9f5c-3777-4edc-853f-84a7c1d5ba05,Public Safety (Dept) / Law Enforcement Division,LE Sheriff @ Airport,,,,,,,,,
87a79edf-900a-4688-b243-a222dec4d646,Public Safety (Dept) / Sheriff Division,$Sheriff Division - Records Management System,,,largeBusinessBenefit,,,,,,
24e75365-b219-49cb-9e2b-6b2175ba9dfa,Public Safety (Dept) / Sheriff Division,LE - RMS Upgrade,,,,,,,,,
68c8be4d-9a5d-40ef-8748-f2b23c037fc2,Taxation (Dept),Annual Hardware & Software,,,,,,,,,
a91cda77-76f6-4633-8fc5-b9b4bb95da1c,Taxation (Dept),Cabling Upgrade,,,,,,,,,
a83a7dad-3c7d-479c-a426-abd043aef9d9,Taxation (Dept),Dell Storage expansion,,,,,,,,,
13293c21-3ec4-477a-9fcb-be22c730dd3e,Taxation (Dept),IVR expansion,,,,,,,,,
da03c8ec-94a3-4304-92ce-00e8690a8c30,Taxation (Dept),Support maintenance,,,,,,,,,
513a38f1-8d9e-41a3-8d6b-40b4a1e594a6,Taxation (Dept),Tax System Modernization,,,,,,,,,
7166fbb9-2ba3-4dcc-a08a-cb16f19bd232,Taxation (Dept),TSM Professional Services during warranty,GenTax Integrated Tax Processing Application 11.0,,,,,,,,
66d5a4f3-a05b-4246-ac9f-d8bb4ab3113f,Taxation (Dept),TSM Rollout 1,GenTax Integrated Tax Processing Application 11.0,,,,,,,,
561e9441-0fd3-4019-a105-bfb422d155cf,Taxation (Dept),TSM Rollout 2,GenTax Integrated Tax Processing Application 11.0,,,,,,,,
41c34bf0-aeb2-49ae-a3a0-5612eb18e6cd,Taxation (Dept),TSM Rollout 3,GenTax Integrated Tax Processing Application 11.0,,,,,,,,
8ddb8ae9-2983-4a0e-8994-0e243ab21260,Taxation (Dept),TSM Rollout 4,GenTax Integrated Tax Processing Application 11.0,,,,,,,,
9b920b45-f3a9-4e3b-80f3-f0d9027c0bf1,Taxation (Dept),TSM Rollout 5,GenTax Integrated Tax Processing Application 11.0;Genesys Call Center Software;OpenText Captiva Capture,,,,,,,,
8bd55de7-f868-4458-911d-db475ae163ee,Taxation (Dept),TSM Warranty Phase,GenTax Integrated Tax Processing Application 11.0,,largeBusinessBenefit,highProjectRisk,,,,,
2d0adc97-6db5-46f0-ab03-43451d7b51e4,Taxation (Dept) / Information Technology Services,Additional Storage for Dell Compellent SAN,,,,,,,,,
66f2f5ad-28ad-47be-8fc1-e3911c256f6d,Taxation (Dept) / Information Technology Services,Dell-VMware VXRAIL cluster,,,,,,,,,
3c469fde-2af4-4f75-bd5b-9e399fefa3c0,Taxation (Dept) / Information Technology Services,Desktop Replacements,,,,,,,,,
de6e95cb-1557-4674-a7c7-95c02b6e0fb4,Taxation (Dept) / Information Technology Services,DOTAX IVR Expansion,,,,,,,,,
47c5d90c-8b68-4d38-babe-f89029ebeaf1,Taxation (Dept) / Information Technology Services,HVP Replacement,,,,,,,,,
bc63429e-0074-4b9d-8795-c40b12a0ec1c,Taxation (Dept) / Information Technology Services,Laptop Purchases,,,,,,,,,
37c20347-235b-497d-abe5-9f94aa7cfb65,Taxation (Dept) / Information Technology Services,Network & Security Assessment,,,,,,,,,
efb50985-d727-4c99-a082-a7baf6678670,Taxation (Dept) / Information Technology Services,Network Cabling Upgrade,,,,,,,,,
5b466774-452b-4ab1-9f25-472af7833071,Taxation (Dept) / Information Technology Services,Network Redundancy Paths for Satellite Offices,,,,,,,,,
fb6a0a0a-ab7f-4d29-9e2e-103ee10af45f,Taxation (Dept) / Information Technology Services,Network Switches,,,,,,,,,
671e88db-4a1a-4996-9c40-f45328f9616a,Taxation (Dept) / Information Technology Services,Renewals,,,,,,,,,
3e1cbd9f-5c05-492e-88cd-ee5b522ed45c,Taxation (Dept) / Information Technology Services,TSM Post Warranty (FY21),GenTax Integrated Tax Processing Application 11.0,,,,,,,,
0985a222-8041-4eb7-946c-e8f5e7afe77c,Taxation (Dept) / Information Technology Services,TSM Post Warranty (FY22),GenTax Integrated Tax Processing Application 11.0,,,,,,,,
9e5ccde3-c165-47e0-be36-a50d548e86e0,Taxation (Dept) / Information Technology Services,TSM Post Warranty (FY23),GenTax Integrated Tax Processing Application 11.0,,,,,,,,
75c1d8b1-2459-4bd5-8789-5be758c2bf35,Taxation (Dept) / Information Technology Services,TSM Post Warranty (FY24),GenTax Integrated Tax Processing Application 11.0,,,,,,,,
c2a4361d-c358-4abd-ba52-72c4e71417ac,Taxation (Dept) / Information Technology Services,TSM Post Warranty (FY25),GenTax Integrated Tax Processing Application 11.0,,,,,,,,
48d878da-1691-4e90-a5d9-7c97fb18678f,Transportation (Dept),Cloud Pilot: Database Service,,,,,,,,,
806876d3-af58-4292-bd61-5f1efbb6b7d3,Transportation (Dept),Lotus Notes App Migration to SharePoint,,,,,,,,,
cf01c338-db5c-437b-ba12-d10360c9798d,Transportation (Dept) / Admin Division,Alternate DOT-to-NGN Circuit,,green,significantBusinessBenefit,lowProjectRisk,,,,,
d83dd80d-9eef-4271-9b9e-b16d72e53b1f,Transportation (Dept) / Admin Division,Applications Maintenance Contracts,,,significantBusinessBenefit,lowProjectRisk,,,,,
9e72ecd0-8b3a-488b-822a-3a1b38d687ec,Transportation (Dept) / Admin Division,Budget-to-Actuals Reporting,DOT-ADMIN: DOT Operations and Management Budget System,,largeBusinessBenefit,lowProjectRisk,,,,,
81ddc0bf-baec-42c0-a51a-81c721e7b1fd,Transportation (Dept) / Admin Division,Cloud Pilot:  Database Services,DOT-ADMIN: DOT Document Management System version 5.2.1;DOT-ADMIN: DOT Operations and Management Budget System,yellow,littleBusinessBenefit,lowProjectRisk,,,,,
ee016ef2-c374-4896-bc6f-5ddcdb639046,Transportation (Dept) / Admin Division,Disaster Recovery for Computer Room,,green,,,,,,,
d480b317-a4c6-408b-9fe2-c3612970b64e,Transportation (Dept) / Admin Division,DOT Lotus Notes App Migration to SharePoint,DOT-ADMIN: Legacy Lotus Notes/Domino Applications,yellow,littleBusinessBenefit,moderateProjectRisk,,,,,
2b0e559f-38cc-4dd5-b17b-0308b0f59236,Transportation (Dept) / Admin Division,DOT Operating Budget System,DOT-ADMIN: DOT Operations and Management Budget System,green,littleBusinessBenefit,moderateProjectRisk,,,,,
2d2151c3-a375-4f14-a7ff-070f7d980a8c,Transportation (Dept) / Admin Division,DOT-ADMIN: Computer Room Core Network Upgrade,,green,largeBusinessBenefit,moderateProjectRisk,,,,,
5c938e8b-8c8c-4fd5-9a6d-718dbe9427ac,Transportation (Dept) / Admin Division,DOT-ADMIN: Infrastructure Maintenance Contracts,,,largeBusinessBenefit,lowProjectRisk,,,,,
2683349d-2800-4e73-8418-351051932a76,Transportation (Dept) / Admin Division,DOT-ADMIN: IRM Software Maintenance,DOT-ADMIN: DOT Document Management System version 5.2.1,,significantBusinessBenefit,lowProjectRisk,,,,,
1aca29d5-0412-4580-822a-c41e326787d1,Transportation (Dept) / Admin Division,DOT-ADMIN: Replacement of the UPS in the DOT Data Center 869 Punchbowl Street,,green,significantBusinessBenefit,lowProjectRisk,2019-09-20,,,,
3576c217-3165-4402-9f61-ee3ef7fd5952,Transportation (Dept) / Admin Division,Hardware Refreshes,,,,,,,,,
3212c9d0-0f93-42c3-8921-2cd258080006,Transportation (Dept) / Admin Division,IT Infrastructure Maintenance Contracts,,,,,,,,,
43801ac1-f7db-4b6d-8a55-32d8b16aa7cd,Transportation (Dept) / Admin Division,Networking Hardware Maintenance,,,significantBusinessBenefit,lowProjectRisk,,,,,
d2190d7d-2384-404d-ae16-9fcd16c5a45e,Transportation (Dept) / Admin Division,Networking Software Maintenance,,,,,,,,,
6ebae61b-cd29-449e-8175-01d0210c7117,Transportation (Dept) / Admin Division,OA Software Maintenance 1/2,,,,,,,,,
2cda3e7f-0ecb-4c7c-80b0-a13cc29011bf,Transportation (Dept) / Admin Division,OA Software Maintenance 2/2,DOT-ADMIN: Legacy Lotus Notes/Domino Applications,,,,,,,,
a99a8ded-ea9c-4ea6-ba6f-d6cc63cb0849,Transportation (Dept) / Admin Division,OCR Software Maintenance,B2G,,significantBusinessBenefit,lowProjectRisk,,,,,
2316b032-301f-4d26-91f6-d17418e55b47,Transportation (Dept) / Admin Division,PC Refresh 2019a,,,significantBusinessBenefit,lowProjectRisk,,,,,
e23ef820-30d2-4683-b697-8e8258c73e95,Transportation (Dept) / Admin Division,PC Refresh 2019b,,,significantBusinessBenefit,lowProjectRisk,,,,,
1741e564-efe4-4522-83f6-d463e9fae7fd,Transportation (Dept) / Admin Division,Security Portfolio Refresh/Expansion,,green,,,,,,,
bbfca261-62c4-49bd-8f31-d516980c7575,Transportation (Dept) / Admin Division,ServiceNow (ITSM / SAM Pro / Security Ops),,,largeBusinessBenefit,lowProjectRisk,2020-04-01,,,,
3b2be7a4-9227-467f-8ff1-bf11fc788168,Transportation (Dept) / Admin Division,Software Maintenance,DOT-ADMIN: DOT Document Management System version 5.2.1;DOT-ADMIN: DOT Operations and Management Budget System,,significantBusinessBenefit,severeProjectRisk,,,,,
13187d57-1565-4b27-b88a-b330e4463257,Transportation (Dept) / Admin Division,Wide Area Network Migration to NGN,,green,,,,,,,
1edd99ac-7cc2-4a7d-b6f3-604e9cd64225,Transportation (Dept) / Airports Division,Additional IT Maintenance,,,,,,,,,
a4605222-5588-4ce8-a890-2a7c24cd5a5e,Transportation (Dept) / Airports Division,AIR Engineering Project Tracking Subscription FY20,AIR Engineering Project Tracking,,,,,,,,
b6e2863a-a581-449a-bd91-9b7ac0240153,Transportation (Dept) / Airports Division,AIR Operations Identity Management System (IDMS) Implementation and Maintenance,AIR Operations Identity Management System,,largeBusinessBenefit,moderateProjectRisk,2020-06-01,,,,
8eb1022d-2581-4dc2-bf3f-a860ad0c1b84,Transportation (Dept) / Airports Division,AIR Voice Communication upgrades and maintenance - Kahului,,,,,,,,,
79012b9c-d580-48c3-add8-d82c2ebbd3f4,Transportation (Dept) / Airports Division,AIRFMIS maintenance FY18-FY20,AIR AIRFAMIS,,,,,,,,
92ca5e2b-c2d6-42f9-af58-c862a8bedb6e,Transportation (Dept) / Airports Division,AIRFMIS maintenance FY21-FY23,AIR AIRFAMIS,,largeBusinessBenefit,moderateProjectRisk,2019-11-01,,,,
1a304768-5261-4636-983d-d1df705355a5,Transportation (Dept) / Airports Division,AIRFMIS Oracle subscription renewal FY20-FY22,AIR AIRFAMIS,,,,,,,,
ee1e72fd-d769-4e80-99d5-1373a3e62d30,Transportation (Dept) / Airports Division,AIRFMIS Professional Support Services,AIR AIRFAMIS,,,,,,,,
3298af37-cc23-4da7-8e5a-e20ce2a0375a,Transportation (Dept) / Airports Division,AIRFMIS Upgrade,AIR AIRFAMIS,,,,,,,,
feb755d8-58f4-44f6-905e-8e729632b42c,Transportation (Dept) / Airports Division,AIRMIS21 Oracle Migration and Maintenance,,,,,2018-08-29,,,,
78b34b5f-1b84-45e9-a7d7-9d8d4916ebba,Transportation (Dept) / Airports Division,Airports Management Information Systems for Operations,,,,,,,,,
30d6ec99-fea1-4e62-81eb-449029880d10,Transportation (Dept) / Airports Division,Annual Software Maintenance,,,,,,,,,
43f7d95f-53c9-447e-9cfa-da3bf6152ea0,Transportation (Dept) / Airports Division,ARMIS21 Oracle Migration and Maintenance,,,,,,,,,
50d12d5c-6fa2-4092-a82f-d997d69a736f,Transportation (Dept) / Airports Division,AutoCAD conversion/interface to GIS (ESRI),,,,,,,,,
412af01e-0f42-4dec-aaad-b1fb6c83cc33,Transportation (Dept) / Airports Division,DOTA Upgrade and Maintain Radio Communications,,,,,,,,,
7e806857-a729-46f7-b76e-c56e6c7542e0,Transportation (Dept) / Airports Division,Emergency Notifications FY19,,,,,,,,2020-05-15,
1363e336-0b24-45e9-983b-c079db6c8822,Transportation (Dept) / Airports Division,Emergency Notifications FY20,AIR Everbridge Emergency Notification,,,,,,,,
8d6982f6-85cb-488f-9304-4f53005dee87,Transportation (Dept) / Airports Division,Emergency Operations Center,,,,,,,,,
f6644fec-0e1c-49fa-b318-ccb767eddd41,Transportation (Dept) / Airports Division,Emergency Responder Logs,,,,,,,,,
3bf2390a-6302-4c23-a61b-ecb0162061eb,Transportation (Dept) / Airports Division,Enhance and Maintain Point of Sale,,,,,,,,,
1e07fc90-d2c2-4c70-b9fb-57fc41e28a15,Transportation (Dept) / Airports Division,Enhance and maintain website,,,,,,,,,
5d9c25de-d8e9-425c-9153-bb2398ce9086,Transportation (Dept) / Airports Division,Environmental Compliance,AIR AIRMISO (Management Information System for Operations),green,,,,,,,
af020cf2-2a63-44b9-a36d-4b98adab3066,Transportation (Dept) / Airports Division,Fleet Tracking System,,,,,,,,,
d1122a6b-bfc8-4504-934a-4eb3ff2ed41c,Transportation (Dept) / Airports Division,HNL 800Mhz Radio Maintenance,,,,,,,,,
4ff5e2ad-d586-428b-b3ad-b2df94ce1379,Transportation (Dept) / Airports Division,HNL Electronic Kiosk Maintenance,,,,,,,,,
4af7e671-3f22-4631-a285-c4671968da50,Transportation (Dept) / Airports Division,HNL/KOA Electronic Kiosk Maintenance,,,,,,,,,
9de57653-8145-4781-92fe-6408fad77889,Transportation (Dept) / Airports Division,Kauai District PC Replacements,,,,,,,,,
69c9e0fd-1976-4ff8-bc8d-a22bad667cc9,Transportation (Dept) / Airports Division,Misc Landing Fee Collections,,,,,,,,,
9ab035ba-6799-4008-af58-a20f05a17195,Transportation (Dept) / Airports Division,Network Infrastructure - Cabling,,,,,,,,,
dcf53400-7e55-4ea2-92d9-2ee6f17849cd,Transportation (Dept) / Airports Division,Network Infrastructure Support,,,,,,,,,
ab6335d0-0447-471f-8d59-207b415129df,Transportation (Dept) / Airports Division,Noise Monitoring Hilo Upgrade,,,,,,,,,
d487777d-6776-42a8-920f-9de3fdd97145,Transportation (Dept) / Airports Division,Noise Monitoring Maintenance,AIR ANOMS,,,,,,,,
b59bc9d6-f3d5-4103-98aa-42140fa2f644,Transportation (Dept) / Airports Division,Noise Monitoring Maintenance (FY20),AIR ANOMS,,,,,,,,
e151d318-6a33-4a0c-931f-a303e08712e5,Transportation (Dept) / Airports Division,Office Automation,,,,,,,,,
06921d45-5583-4532-ad63-b46794a138dc,Transportation (Dept) / Airports Division,Pavement Management,,,,,,,,,
8ea410c4-65e2-41af-8a05-02251b14d887,Transportation (Dept) / Airports Division,Security Access Control and Badging System,,,,,,,,,
18740e1c-cebe-47fa-ba34-c15609664992,Transportation (Dept) / Airports Division,Upgrade and Maintain PropWorks,,,,,,,,,
673b7330-55ba-4d83-983a-84e84653b5e2,Transportation (Dept) / Airports Division,Upgrade and Maintain PropWorks (FY20),,,,,,,,,
7a73eb62-9184-4bc7-a354-155620461e38,Transportation (Dept) / Airports Division,Upgrade and Maintain Radio Communications,,,,,,,,,
9c610084-c6c0-4b44-829b-1941d183e3b4,Transportation (Dept) / Airports Division,Voice Communication upgrades and maintenance,,,,,,,,,
7de36f60-4b94-4180-9667-68f0af7d5526,Transportation (Dept) / Airports Division,WINGS Enhancements and Maintenance,,green,,,,,,,
2c0f7dd6-df2b-4421-b063-0c0298a2ebd6,Transportation (Dept) / Harbors Division,AMS & PLL License and Maintenance Support,DOTH - Asset Management System (AMS),,,,,,,,
653314f5-608b-4fb7-bb10-ee206f371e6a,Transportation (Dept) / Harbors Division,AMS Software license and maintenance support FY18 - FY20,DOTH - Asset Management System (AMS),green,significantBusinessBenefit,moderateProjectRisk,2018-02-01,2018-04-02,,,
4823480a-586c-49b5-952b-2381b4212fcf,Transportation (Dept) / Harbors Division,"AMS Software License Extensions and PLL (Permitting, Licensing, Land) Configuration",,,,,,,,,
19bb866a-793b-4b7c-8e6a-9f215d2c983e,Transportation (Dept) / Harbors Division,HAR ESRI professional services,DOTH - Geographic Information System (GIS),,,,,,,,
d8647cd6-eb48-4361-87ca-83a342fa0e9f,Transportation (Dept) / Harbors Division,HAR Hardware Upgrade,,,,,,,,,
996fa991-848f-4888-b1f3-efffc903e7de,Transportation (Dept) / Harbors Division,HAR Software Upgrade/Renewal,,,,,,,,,
61872373-3082-4ca6-87f0-628fbb1ad7e4,Transportation (Dept) / Harbors Division,Hilo Harbor (TRN311)  Telephone,,,,,,,,,
d5790f1b-fad0-419d-8b70-13005c885d2d,Transportation (Dept) / Harbors Division,Kahului Harbor CCTV Maintenance,,,,,,,,,
d7cb6ecb-1cc8-4574-8272-ae80c219de0a,Transportation (Dept) / Harbors Division,Kahului Harbor Telephone & Internet Services,,,,,,,,,
fa138b20-e894-495e-ac15-70bed7366c0a,Transportation (Dept) / Harbors Division,Nawiliwili Harbor CCTV Camera Maintenance,,,,,,,,,
0b560a36-45c2-4fc7-a120-df343b817ece,Transportation (Dept) / Harbors Division,Oracle Cloud Services,CIDS/PHIMS,,,,,,,,
af5f2d08-9695-4195-85e6-7c7aec767c67,Transportation (Dept) / Harbors Division,PHIMS Maintenance,CIDS/PHIMS,,,,,,,,
edb83806-d4ce-4790-846a-4b85a894f639,Transportation (Dept) / Harbors Division,Port Allen Harbor CCTV Camera Maintenance,,,,,,,,,
088e24f0-23ec-4978-9ddf-9855de09ab27,Transportation (Dept) / Harbors Division,Port Hawaii Phase 1,Port Hawaii Information Management System (PHIMS) Modernization,,,,,,,,
3d9392f0-3be8-4036-ae75-ab2f3fac41c7,Transportation (Dept) / Harbors Division,Port Hawaii Phase 2,Port Hawaii Information Management System (PHIMS) Modernization,,,,,,,,
af61a24d-70c1-445b-91ae-f84ee29e8b29,Transportation (Dept) / Harbors Division,Port Hawaii Phase 3,Port Hawaii Information Management System (PHIMS) Modernization,,,,,,,,
63ca0d97-79af-44b0-9474-b091c09f8059,Transportation (Dept) / Harbors Division,Port Hawaii Phase 4,Port Hawaii Information Management System (PHIMS) Modernization,,,,,,,,
78bb23f7-f02d-4eb0-be0c-6b9999611728,Transportation (Dept) / Harbors Division,Portcall.com Enhancement,Port Hawaii Information Management System (PHIMS) Modernization,,largeBusinessBenefit,lowProjectRisk,2019-11-18,,,,
d5e2a224-1f22-47e4-8fe0-1beb49fc5b89,Transportation (Dept) / Harbors Division,Vehicle Inspection and Personnel Electronic Registration System (VIPERS),,,,,,,,,
ef04a366-55b8-4819-b01e-ef0be11a40a2,Transportation (Dept) / Highways Division,AASHTOWare Bridge Management (BRM),,,,,,,,,
d20c4464-3e10-4afe-bc83-329211232e39,Transportation (Dept) / Highways Division,AASHTOWare Bridge Rating (BRR),,,,,,,,,
f68777bb-3150-4f52-8840-e521eb1ae5fd,Transportation (Dept) / Highways Division,AS/400 system Maintenance,,,,,,,,,
ebafc692-4835-4bcd-a920-30190d485488,Transportation (Dept) / Highways Division,Coordinated Data System (CDS) Maintenance Services,,,,,,,,,
d9ef608e-375b-4c23-bbd9-de7b104af865,Transportation (Dept) / Highways Division,Digital Videolog Goods and Services,,,,,,,,,
2e4ed63d-d0e8-4fc8-ba4d-b309d29210ef,Transportation (Dept) / Highways Division,Digitize film photolog,,,,,,,,,
c345ecff-ce73-4bd8-a40f-ce5ea0d1b0ca,Transportation (Dept) / Highways Division,Engineering & Project Delivery Applications Annual Software Maintenance,,,,,,,,,
c57661ed-0775-4092-8b2e-3346af226e08,Transportation (Dept) / Highways Division,H-3 Tunnel Operations and Maintenance,,,,,,,,,
a8093019-233d-4b10-afca-8ecf4cb2c2db,Transportation (Dept) / Highways Division,H-3 Tunnel PBX replacement,,,,,,,,,
136966df-17a5-4d8c-94fc-5a2023a3cb9c,Transportation (Dept) / Highways Division,Handheld Mobile Devices for Oahu District Construction Staff,,,,,,,,,
0e08d072-3d3d-40cb-96bc-64f0234643ea,Transportation (Dept) / Highways Division,Highways Asset Management System  (socrata),Asset Management System,,significantBusinessBenefit,moderateProjectRisk,,,,,
993d8210-b502-4e47-9f44-a7d12291d094,Transportation (Dept) / Highways Division,HWYAC Replacement,DOTH Maintenance Management System;HWYAC Legacy Financial System;HWYAC Replacement Financial System,green,significantBusinessBenefit,severeProjectRisk,2019-08-21,,,,
79fc5d5b-7e08-4141-9dc4-2a9e2fec41a7,Transportation (Dept) / Highways Division,ITS devices Communication and Server Hosting Services,,,,,,,,,
4c9eb537-c833-4e62-a250-e404e34957fd,Transportation (Dept) / Highways Division,Motor Vehicle Safety Office,,,,,,,,,
6dd0284a-99c6-4d30-859d-a26ef3df9e8a,Transportation (Dept) / Highways Division,Oahu District Portable Radio Replacement,,,,,,,,,
d8ae3c69-5a18-4f05-9465-30f82c4aca55,Transportation (Dept) / Highways Division,Oracle License in support of FAST project,,,,,,,,,
854ec88b-1a76-47f0-9e5e-8607f8ded586,Transportation (Dept) / Highways Division,Oracle Software Maintenance in support of Coordinated Data System,,,,,,,,,
9d52bd50-d5c6-4aa1-9b04-bf97e715ff0e,Transportation (Dept) / Highways Division,Routine hardware replacements and upgrades,,,,,,,,,
1de33812-1374-4842-a246-13a7308ba2e5,Transportation (Dept) / Highways Division,Software for transportation planning and mobility analysis,,,,,,,,,
ad65aa44-c59e-4d3e-b04f-6e0c10e6a8ad,Transportation (Dept) / Highways Division,State of Hawaii Advanced Crash Analysis (SHACA),SHACA,green,largeBusinessBenefit,moderateProjectRisk,,,,,
5f127403-eca3-4daa-b150-f5d82ae0848b,Transportation (Dept) / Highways Division,Statewide Online Rideshare System,,,,,,,,,
c3e137bf-20f5-4458-b795-409006cedefd,Transportation (Dept) / Highways Division,Traffic Monitoring System (TMS) software maintenance,,,,,,,,,
